Student ID,student_name,gender,year,school_name,reading_score,maths_score
570,Jordan Elliott,M,11,Huang High School,92,53
571,Samantha Mcmillan,F,12,Huang High School,73,43
572,Judith Johnson,F,9,Huang High School,43,98
573,Grace Palmer,F,10,Huang High School,90,82
574,Brandon Ramirez,M,10,Huang High School,65,53
575,Carol Smith,F,10,Huang High School,77,62
576,Matthew Odom,M,9,Huang High School,88,45
577,Erika Gray,F,10,Huang High School,47,49
578,Donna Kramer,F,11,Huang High School,94,73
579,Jonathan Snyder,M,10,Huang High School,69,61
580,Frank Howe,M,11,Huang High School,66,88
581,Amy Beck,F,9,Huang High School,58,48
582,Lori Holmes,F,9,Huang High School,53,81
583,Rebekah Hampton,F,11,Huang High School,54,42
584,Perry Bishop,M,9,Huang High School,70,96
585,Andrew Hanson MD,M,12,Huang High School,72,85
586,Jody Hughes,F,11,Huang High School,47,96
587,Anna Garcia,F,11,Huang High School,94,51
588,Colleen Walker,F,11,Huang High School,75,60
589,Danny Bridges,M,11,Huang High School,52,82
590,Kristina Ford,F,10,Huang High School,44,88
591,Sabrina Davidson,F,9,Huang High School,73,86
592,Alexander Freeman,M,9,Huang High School,74,74
593,Jack Davis,M,9,Huang High School,72,68
594,Victor Rivera,M,11,Huang High School,43,46
595,Elizabeth Pena,F,11,Huang High School,93,60
596,Neil Castro,M,12,Huang High School,50,87
597,Michael Briggs,M,10,Huang High School,72,93
598,Anna Andersen,F,9,Huang High School,40,76
599,Elizabeth Oconnor,F,9,Huang High School,78,94
600,Zachary Brooks,M,11,Huang High School,70,42
601,Scott Jackson,M,12,Huang High School,53,77
602,Mary Fuentes,F,12,Huang High School,45,44
603,Denise Reyes,F,11,Huang High School,58,79
604,Janice Collier,F,9,Huang High School,82,85
605,Tina Barber,F,10,Huang High School,80,40
606,Keith Rojas,M,12,Huang High School,53,57
607,Michelle Decker,F,11,Huang High School,91,55
608,James Smith,M,9,Huang High School,42,39
609,Alexandra Thompson,F,10,Huang High School,44,87
610,Jacqueline Campbell,F,11,Huang High School,88,40
611,Austin Clark,M,10,Huang High School,96,63
612,Brooke Thomas,F,10,Huang High School,95,49
613,Molly Smith,F,9,Huang High School,44,55
614,Pamela Beck,F,9,Huang High School,57,97
615,Timothy Morris,M,12,Huang High School,51,62
616,Lauren White,F,10,Huang High School,40,96
617,Jessica Beltran,F,11,Huang High School,40,43
618,Alexandra Jones,F,9,Huang High School,43,48
619,Evelyn Rice,F,9,Huang High School,52,64
620,Stephen Ellis,M,9,Huang High School,42,64
621,Caroline Smith,F,12,Huang High School,58,91
622,Fred Case,M,10,Huang High School,91,86
623,Crystal Anderson,F,11,Huang High School,69,71
624,Jordan Gross,F,9,Huang High School,44,97
625,Marie Harris,F,12,Huang High School,43,73
626,Charles Hayes,M,11,Huang High School,41,86
627,Beverly Sheppard,F,11,Huang High School,57,81
628,Denise Solis,F,12,Huang High School,98,58
629,Alexander Myers,M,11,Huang High School,39,46
630,Sally Robertson,F,12,Huang High School,73,69
631,Steven Morris,M,12,Huang High School,63,93
632,Nina Flores,F,10,Huang High School,41,81
633,Miguel Patterson,M,9,Huang High School,61,76
634,John Simpson,M,10,Huang High School,42,40
635,Charles Cruz,M,11,Huang High School,41,66
636,Monica Davis,F,9,Huang High School,52,46
637,James Fields,M,12,Huang High School,43,42
638,Kevin Frederick,M,9,Huang High School,52,58
639,Jeremy Soto,M,11,Huang High School,76,89
640,Ronald Harris,M,9,Huang High School,57,43
641,Carol Stewart,F,10,Huang High School,65,62
642,Albert Durham,M,9,Huang High School,47,66
643,James Sanchez,M,12,Huang High School,86,93
644,John Adams,M,11,Huang High School,68,67
645,Cody Williams,M,10,Huang High School,41,70
646,Ernest Love,M,9,Huang High School,99,58
647,Tommy Smith,M,9,Huang High School,76,77
648,Jared Anderson,M,11,Huang High School,69,68
649,Jennifer Yang,F,9,Huang High School,57,58
650,Joe Mercado,M,9,Huang High School,48,45
651,Mr. Roberto Wright MD,M,11,Huang High School,61,45
652,Michael Smith,M,10,Huang High School,44,41
653,William Park,M,10,Huang High School,54,97
654,Benjamin Williams,M,11,Huang High School,59,86
655,Dean Perez,M,11,Huang High School,71,58
656,Mr. Dale Miller,M,10,Huang High School,81,98
657,Marissa Russell,F,9,Huang High School,69,84
658,Mary Gonzalez DDS,F,12,Huang High School,58,57
659,April Jackson,F,10,Huang High School,71,89
660,William Hayes,M,9,Huang High School,75,43
661,Meghan Holloway,F,11,Huang High School,40,76
662,Amy Coleman,F,12,Huang High School,51,56
663,James Green,M,10,Huang High School,55,45
664,Michael Tran,M,10,Huang High School,55,68
665,Joseph Cortez,M,11,Huang High School,94,64
666,Anita Moss,F,10,Huang High School,52,62
667,Benjamin Stokes,M,11,Huang High School,60,52
668,Michael Li,M,11,Huang High School,41,52
669,Alexander Rosales,M,11,Huang High School,90,71
670,Katie Dawson,F,10,Huang High School,98,85
671,Shelly Erickson,F,10,Huang High School,94,74
672,Kathryn Turner,F,11,Huang High School,40,95
673,Jacob Lee,M,10,Huang High School,60,88
674,Ryan Smith,M,10,Huang High School,83,54
675,Joshua Fernandez,M,11,Huang High School,45,42
676,Mia Roach,F,9,Huang High School,85,47
677,William Rodriguez,M,11,Huang High School,80,56
678,Wanda Cruz,F,10,Huang High School,41,85
679,Pamela Hall,F,11,Huang High School,74,63
680,David Smith,M,9,Huang High School,75,78
681,Jason Brown,M,9,Huang High School,75,82
682,Chelsea Alexander,F,12,Huang High School,83,41
683,Kimberly Tate,F,9,Huang High School,87,94
684,Daniel Williams,M,10,Huang High School,86,47
685,Terri Jacobson,F,11,Huang High School,45,70
686,Paul Harris,M,10,Huang High School,51,55
687,Jessica Thompson,F,10,Huang High School,42,58
688,Nancy Hawkins,F,9,Huang High School,72,91
689,Deborah Phillips,F,12,Huang High School,92,67
690,Mark Mendoza,M,9,Huang High School,58,80
691,Stephen Williamson,M,9,Huang High School,91,76
692,Jennifer Strong,F,12,Huang High School,87,47
693,Matthew Moore,M,12,Huang High School,97,92
694,Raymond Parker,M,9,Huang High School,71,42
695,Lee Evans,M,10,Huang High School,91,80
696,Curtis Rodriguez,M,10,Huang High School,47,46
697,Sara Morris,F,11,Huang High School,53,80
698,Dawn Palmer,F,9,Huang High School,43,72
699,Brianna Benson,F,11,Huang High School,45,57
700,Luis Watts,M,11,Huang High School,65,85
701,Mrs. Cindy Brown,F,12,Huang High School,87,62
702,Summer Sandoval,F,9,Huang High School,76,73
703,Ashley Smith,F,12,Huang High School,54,81
704,Randy Wallace,M,10,Huang High School,61,91
705,Angela Simmons,F,11,Huang High School,57,81
706,Sandra Haley,F,11,Huang High School,47,76
707,George Morgan,M,10,Huang High School,93,61
708,Melissa Ali,F,11,Huang High School,44,99
709,Matthew Oliver,M,9,Huang High School,75,55
710,Michael Kirk,M,9,Huang High School,86,91
711,Terry Khan,M,9,Huang High School,89,64
712,Kristie Elliott,F,9,Huang High School,74,67
713,Joel Campbell,M,9,Huang High School,68,79
714,Anthony Henderson,M,10,Huang High School,40,56
715,Brent Christensen,M,9,Huang High School,41,68
716,Heidi Hayes,F,10,Huang High School,60,80
717,Ryan Mcbride,M,10,Huang High School,50,60
718,Kyle Murillo,M,10,Huang High School,71,94
719,Angela Powell,F,11,Huang High School,43,72
720,Jeanette Simmons,F,11,Huang High School,63,92
721,Adam Vance,M,10,Huang High School,94,97
722,Kristen Murray,F,9,Huang High School,48,79
723,Jessica Burnett,F,11,Huang High School,84,66
724,Alex Walker,M,11,Huang High School,57,91
725,Robert Phillips,M,9,Huang High School,49,81
726,Elizabeth Martinez,F,9,Huang High School,84,54
727,Kristina Young,F,9,Huang High School,41,45
728,Sarah Morgan,F,10,Huang High School,49,85
729,Cheryl Harding,F,12,Huang High School,84,79
730,Keith Hunter,M,9,Huang High School,91,51
731,Todd Williams,M,11,Huang High School,54,40
732,James White MD,M,11,Huang High School,76,46
733,Kyle Johnson,M,11,Huang High School,44,74
734,Andrea Suarez,F,12,Huang High School,94,86
735,Michael Sanchez,M,9,Huang High School,50,49
736,Jaime Torres,F,11,Huang High School,75,46
737,Donald Gill DDS,M,9,Huang High School,49,73
738,Austin Lee,M,10,Huang High School,43,83
739,Adrian Bowman,M,12,Huang High School,93,96
740,Julie Perez,F,10,Huang High School,93,90
741,Debra Maxwell,F,12,Huang High School,67,75
742,Bradley Phillips,M,9,Huang High School,70,52
743,Sonya Simmons,F,9,Huang High School,73,92
744,Eric Miller,M,12,Huang High School,56,48
745,Charles Berger,M,10,Huang High School,82,90
746,Mary Monroe,F,10,Huang High School,71,46
747,Destiny Burns,F,11,Huang High School,48,91
748,Patrick Khan,M,9,Huang High School,85,39
749,Nathaniel Henson,M,12,Huang High School,94,78
750,Larry Miller,M,9,Huang High School,69,83
751,Timothy French,M,10,Huang High School,90,82
752,Xavier Mitchell,M,12,Huang High School,41,68
753,Jason Crosby,M,11,Huang High School,46,83
754,Joshua Johnson,M,10,Huang High School,96,51
755,Alyssa Clark,F,12,Huang High School,42,69
756,Jonathan Cooper,M,10,Huang High School,79,57
757,Mark Hunt,M,9,Huang High School,55,43
758,Norman Moore,M,10,Huang High School,65,56
759,Brian Atkins,M,9,Huang High School,54,49
760,Zachary Jones,M,12,Huang High School,43,60
761,Danielle Wong,F,10,Huang High School,48,61
762,Patricia Lane,F,12,Huang High School,48,53
763,Joshua Rose,M,9,Huang High School,97,49
764,Hannah Montes,F,10,Huang High School,90,83
765,Mrs. Catherine Williams MD,F,10,Huang High School,96,67
766,Michael Jenkins,M,11,Huang High School,55,80
767,James Scott,M,11,Huang High School,66,75
768,Evan Ballard,M,11,Huang High School,87,63
769,Andrea Miller,F,10,Huang High School,91,73
770,Jasmine Lynch,F,12,Huang High School,77,59
771,Jennifer Fox,F,10,Huang High School,77,83
772,Jared Castro,M,10,Huang High School,73,91
773,Eugene Cox,M,12,Huang High School,74,65
774,Wendy Wilson,F,10,Huang High School,43,65
775,Debbie Smith,F,10,Huang High School,60,61
776,Michael Fletcher,M,10,Huang High School,57,55
777,Jay Waters,M,10,Huang High School,72,66
778,Melissa Martinez,F,10,Huang High School,40,72
779,Cory Howard,M,9,Huang High School,44,81
780,Mitchell Hanson,M,10,Huang High School,99,92
781,Corey Boyer,M,9,Huang High School,60,60
782,Elizabeth Gonzalez,F,10,Huang High School,54,96
783,Robert Hutchinson,M,11,Huang High School,89,57
784,David Hernandez,M,9,Huang High School,89,51
785,Tammy Jordan,F,12,Huang High School,71,47
786,Denise Johnson,F,9,Huang High School,91,75
787,Brandi Copeland,F,12,Huang High School,94,52
788,Evan Marshall,M,9,Huang High School,68,52
789,Gregory Long,M,10,Huang High School,65,52
790,Kristen Underwood,F,11,Huang High School,97,58
791,Walter French,M,12,Huang High School,58,64
792,Edwin Thompson,M,10,Huang High School,46,85
793,Edward Rivera,M,12,Huang High School,46,72
794,Brandon Wilson,M,10,Huang High School,41,41
795,Alejandra Todd,F,11,Huang High School,85,66
796,Dana Hoffman,F,10,Huang High School,68,90
797,David Howard,M,11,Huang High School,93,75
798,Ashley Caldwell MD,F,12,Huang High School,92,52
799,Cindy Horn,F,9,Huang High School,99,87
800,Kevin Armstrong,M,10,Huang High School,79,62
801,Stacey Porter,F,11,Huang High School,85,91
802,Patrick Hunt,M,12,Huang High School,65,97
803,David White,M,12,Huang High School,65,77
804,Tammy Black,F,9,Huang High School,84,84
805,Joanna Williams,F,11,Huang High School,53,61
806,Becky Moran,F,9,Huang High School,45,78
807,Brenda Smith,F,12,Huang High School,88,89
808,Gabrielle Webb,F,12,Huang High School,63,85
809,Mr. Jared Campbell,M,10,Huang High School,92,40
810,Ryan Jenkins,M,9,Huang High School,82,82
811,Thomas Shepard,M,9,Huang High School,72,95
812,Jeremiah Boyd,M,10,Huang High School,65,58
813,Matthew White,M,12,Huang High School,78,52
814,Christina Anderson,F,11,Huang High School,92,61
815,Edward Olson,M,11,Huang High School,54,88
816,Emily Bryant,F,9,Huang High School,95,47
817,Amy Guzman,F,10,Huang High School,51,45
818,Kathleen Owens,F,9,Huang High School,43,48
819,John Davila,M,9,Huang High School,42,46
820,Nicole King,F,11,Huang High School,79,56
821,Jason Villarreal,M,9,Huang High School,39,54
822,Matthew Washington,M,10,Huang High School,97,68
823,Peter Simpson,M,11,Huang High School,71,85
824,Cristian Espinoza,M,11,Huang High School,49,73
825,Steven Fry,M,10,Huang High School,96,47
826,David Miller,M,9,Huang High School,77,58
827,Tamara Hernandez,F,12,Huang High School,72,41
828,Jordan Lewis,M,9,Huang High School,81,86
829,Carol Anderson,F,9,Huang High School,74,75
830,Michael Moreno PhD,M,12,Huang High School,62,49
831,Nicholas Logan,M,11,Huang High School,74,79
832,Paul Anderson,M,9,Huang High School,46,84
833,Jason Young,M,10,Huang High School,47,76
834,Wesley Martin,M,11,Huang High School,57,71
835,Karen Wall,F,11,Huang High School,73,68
836,Tara Parker MD,F,12,Huang High School,45,84
837,Michael Reyes,M,12,Huang High School,51,73
838,Amy Henderson,F,10,Huang High School,55,98
839,Jessica Reed,F,12,Huang High School,49,97
840,Joseph Miranda,M,9,Huang High School,95,56
841,Mackenzie Jones,F,9,Huang High School,61,77
842,Jon Espinoza,M,10,Huang High School,97,64
843,Kelly Medina,F,10,Huang High School,82,91
844,Jason Rubio,M,11,Huang High School,93,78
845,Jennifer Munoz,F,10,Huang High School,72,61
846,Christopher Warner,M,12,Huang High School,51,90
847,Vincent Thomas,M,9,Huang High School,77,42
848,Andrew Young,M,9,Huang High School,40,54
849,David Jenkins,M,10,Huang High School,56,97
850,Daniel Stephens,M,12,Huang High School,87,66
851,Elizabeth Lewis,F,9,Huang High School,46,94
852,Aaron Moore,M,9,Huang High School,96,45
853,Lisa Hogan,F,11,Huang High School,71,51
854,Shawn Williams DVM,M,12,Huang High School,46,83
855,Michele Dickerson,F,9,Huang High School,73,82
856,Alicia Martinez,F,11,Huang High School,80,43
857,Mr. Timothy Anderson,M,12,Huang High School,66,56
858,Sierra Jackson,F,11,Huang High School,81,57
859,Sharon Taylor,F,10,Huang High School,69,84
860,Jeffrey Smith,M,9,Huang High School,62,87
861,Mark Taylor,M,11,Huang High School,82,89
862,Christina Ross,F,10,Huang High School,45,80
863,Judy Hall,F,11,Huang High School,91,88
864,Jennifer Fox,F,10,Huang High School,39,77
865,Kenneth Moran,M,12,Huang High School,62,98
866,Gerald Ferguson,M,11,Huang High School,62,44
867,Albert Carter,M,12,Huang High School,71,86
868,Michael Reilly,M,12,Huang High School,72,91
869,Kathleen Schwartz,F,11,Huang High School,53,42
870,Stacey Harris,F,11,Huang High School,84,95
871,Mrs. Paula Lee,F,9,Huang High School,82,96
872,Adrian Black,M,10,Huang High School,46,43
873,Rita Moreno,F,10,Huang High School,97,82
874,Jason Perry,M,11,Huang High School,64,70
875,Scott Ortiz,M,10,Huang High School,71,81
876,Randy Mueller,M,9,Huang High School,71,54
877,Samantha Anderson,F,10,Huang High School,61,55
878,Phillip Brown,M,11,Huang High School,43,57
879,Christina Kerr,F,11,Huang High School,58,94
880,Derrick Hill,M,9,Huang High School,45,49
881,Nathan Bond,M,12,Huang High School,81,86
882,Marie Wilson,F,10,Huang High School,71,44
883,Caitlin Jones,F,11,Huang High School,40,44
884,Barbara Campbell,F,10,Huang High School,54,54
885,Katie Gonzales,F,10,Huang High School,65,53
886,Mr. Elijah Hall,M,9,Huang High School,68,92
887,James Sanders,M,12,Huang High School,85,73
888,Nicholas Martinez,M,10,Huang High School,88,42
889,Maria Mack,F,9,Huang High School,87,48
890,Mary Mason,F,10,Huang High School,96,62
891,Tiffany Campbell,F,9,Huang High School,99,51
892,Mr. Raymond Stone,M,11,Huang High School,44,69
893,Dominique Henderson,F,12,Huang High School,58,90
894,Martin Williams,M,11,Huang High School,39,43
895,Hannah Parker,F,11,Huang High School,46,98
896,Susan Webb,F,9,Huang High School,72,53
897,Rachel Johnson,F,9,Huang High School,50,82
898,Darren Davis,M,9,Huang High School,45,91
899,Tim Carr,M,9,Huang High School,94,95
900,Jesus Ryan,M,10,Huang High School,42,62
901,John Hays,M,10,Huang High School,44,79
902,Scott Stewart,M,12,Huang High School,74,54
903,Alexandra Roberts,F,9,Huang High School,59,52
904,Amanda Norman,F,9,Huang High School,92,49
905,James Moody,M,11,Huang High School,93,71
906,Brenda Jones,F,9,Huang High School,66,66
907,Kathy Smith,F,12,Huang High School,96,97
908,Raymond Clark,M,12,Huang High School,69,57
909,Ashley Martin,F,11,Huang High School,42,41
910,Tamara Flowers,F,9,Huang High School,49,55
911,Cesar Hanson,M,12,Huang High School,63,57
912,Ross Strickland,M,10,Huang High School,53,44
913,Randy Moore,M,12,Huang High School,83,62
914,Henry Andersen,M,12,Huang High School,86,73
915,Paul Martin,M,9,Huang High School,73,63
916,Sarah Stanley,F,12,Huang High School,65,39
917,Jordan Lewis,M,12,Huang High School,50,94
918,Ashley Richardson,F,10,Huang High School,39,89
919,Michael Brown,M,12,Huang High School,50,90
920,Jason Davis,M,11,Huang High School,71,68
921,Wendy Mcclain,F,12,Huang High School,89,95
922,Troy Williams,M,9,Huang High School,77,81
923,Carrie Alexander,F,10,Huang High School,57,84
924,Kyle Ware,M,10,Huang High School,96,83
925,Michael Robinson,M,9,Huang High School,48,97
926,Roger Wilson,M,10,Huang High School,43,92
927,Teresa Fuller,F,9,Huang High School,79,75
928,Craig Silva,M,9,Huang High School,97,93
929,Duane Thomas,M,9,Huang High School,44,46
930,Jon Crosby,M,12,Huang High School,40,58
931,Jon Steele,M,11,Huang High School,99,69
932,Daniel Shaw,M,9,Huang High School,91,60
933,Gwendolyn Williams,F,9,Huang High School,83,55
934,Angela Hess,F,9,Huang High School,91,78
935,Cameron Arnold,M,11,Huang High School,43,64
936,Janice Garcia,F,12,Huang High School,55,96
937,Anne Bullock,F,11,Huang High School,52,55
938,Katie Moody,F,9,Huang High School,90,84
939,Kayla Rivas,F,9,Huang High School,76,92
940,Danny Pearson,M,9,Huang High School,53,87
941,Billy Robles,M,11,Huang High School,68,88
942,Michelle Delgado,F,11,Huang High School,78,40
943,Cindy Harrison,F,11,Huang High School,85,40
944,John Dickerson MD,M,10,Huang High School,64,39
945,Tina Armstrong,F,11,Huang High School,41,54
946,Mr. Alex Franklin,M,12,Huang High School,96,72
947,Ryan King,M,10,Huang High School,85,65
948,Christine Guzman,F,9,Huang High School,94,68
949,Helen Malone,F,10,Huang High School,98,64
950,Benjamin Carpenter,M,9,Huang High School,59,56
951,Mrs. Jessica Dunn,F,10,Huang High School,90,76
952,Jessica Kaiser,F,12,Huang High School,85,40
953,Brandon Black,M,11,Huang High School,54,78
954,David Hernandez,M,11,Huang High School,39,57
955,Brenda Turner,F,9,Huang High School,52,68
956,Katherine Black,F,11,Huang High School,57,80
957,Larry Santos,M,10,Huang High School,86,96
958,Zachary Dominguez,M,9,Huang High School,57,85
959,Tanya Fernandez,F,11,Huang High School,59,76
